,1.632362443529692397e+00,2.910090626921741919e-01,1.751130351515772787e+00,1.585760868749146013e+00,1.842413433097050302e+00,0.000000000000000000e+00,1.463510832298454245e+00,1.745264699739558223e+00,0,1.770725426264724067e+00,1.662711809841869615e+00,1.479477264087319277e+00,1.519991602115938312e+00,7.931327703754038616e-01,0.1,1.622268989931070493e+00,1.381347897819950932e+00,1.833216860364587975e+00,1.812782257960972698e+00,1.644904080598630358e+00,-3.670641964936137598e-04,0.2,5.807746948550622079e-04,-3.670641964935153685e-04,1.633887446636825497e-03,0.000000000000000000e+00.1,-3.670641964939604335e-04,-3.670641964933802769e-04,0.3,-2.893495762757075434e-04,-2.766714021713251401e-04,-1.631533913035742613e-04,-3.670641964929682801e-04,0.4,0.5,-3.670641964939585903e-04,-3.670641964939145717e-04,-3.670641964936932860e-04,-2.989840513756829733e-04,-3.670641964935230121e-04,1.000000000000000000e+00,1.000000000000000000e+00.1,1.000000000000000000e+00.2,8.391028593012700432e-01,1.000000000000000000e+00.3,0.000000000000000000e+00.2,8.233394239737875653e-01,1.000000000000000000e+00.4,1.000000000000000000e+00.5,1.000000000000000000e+00.6,1.000000000000000000e+00.7,8.597167910586100970e-01,8.146143506027064829e-01,1.000000000000000000e+00.8,1.000000000000000000e+00.9,8.778496608615596886e-01,9.373536185441304625e-01,1.000000000000000000e+00.10,1.000000000000000000e+00.11,9.631517592128833183e-01,3.030762259901098685e-04,3.030762259901098685e-04.1,3.030762259901098685e-04.2,3.030762259901098685e-04.3,3.030762259901098685e-04.4,0.000000000000000000e+00.3,3.030762259901098685e-04.5,3.030762259901098685e-04.6,3.030762259901098685e-04.7,3.030762259901098685e-04.8,3.030762259901098685e-04.9,3.030762259901098685e-04.10,3.030762259901098685e-04.11,3.030762259901098685e-04.12,3.030762259901098685e-04.13,3.030762259901098685e-04.14,3.030762259901098685e-04.15,3.030762259901098685e-04.16,3.030762259901098685e-04.17,3.030762259901098685e-04.18,6.261782186006976669e-01,4.874369561846776389e-01,5.761884376417861775e-01,6.310063298613171057e-01,6.305892040561676959e-01,0.000000000000000000e+00.4,6.222778273181527320e-01,5.966030294810973356e-01,0.6,5.658169356046531817e-01,5.877773089584976685e-01,6.134117285171465372e-01,6.226241413251968337e-01,0.7,0.8,6.347502932318811464e-01,6.089699490304151253e-01,6.066810913792480831e-01,5.988441173187835087e-01,6.239525903157948639e-01,4.162124890001307476e-01,3.192356404680041778e-13,2.707552797836855207e-01,4.136274411453176314e-01,5.715401396654506971e-01,0.000000000000000000e+00.5,3.677327372980175313e-01,2.367698911624601110e-01,0.9,1.774461854117833082e-01,3.388026949989274006e-01,3.272285199061583105e-01,2.543970970238189633e-01,7.450517371318342830e-13,0.10,1.790523984167074201e-01,2.168119409642034201e-01,2.401442236404260910e-01,2.314039597752781674e-01,5.439494509842560666e-01,AWE,DISGUST,SURPRISE,ANGRY,ENTHUSIASM,LIKING,FEAR,AMUSEMENT,SADNESS,Max,Strongest_emotion
0,1.5656157138247644,1.786188335123885,1.8192112926637876,1.3821732942763303,1.6091715999578255,0.0,0.8003811697423507,1.5799251901755749,0.0,1.8598064025548733,1.8070993965841244,1.4984501239419736,1.8762451428134033,1.4675355884236188,1.6302324035898685,1.8103663557849512,1.6410189009022769,0.0,1.825440357839584,1.6724066079207527,-0.00036706419649368396,-0.00036706419649399627,0.00017698018178569487,-0.0003670641964934583,0.0027707450759222405,0.0,0.0,-0.000367064196494104,0.0,-0.0003580995256576051,-0.0003670641964939056,-0.0003298034813547642,-0.00036706419649369784,-0.00036706419649391766,-0.00036706419649411217,-0.0003670641964933933,-0.0003670641964936268,0.0,-7.307003137037868e-05,-0.0003670641964937069,1.0,1.0,1.0,0.9373536185441304,1.0,0.0,1.0,0.9631517592128832,1.0,1.0,1.0,0.8521389531316365,0.8778496608615597,0.9373536185441304,0.917725750255693,0.8778496608615597,1.0,1.0,1.0,0.9631517592128832,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003891416084113333,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.6064878208710132,0.6192961403054799,0.6075461779400068,0.6258954442579754,0.6178647445203146,0.0,0.5972998759481336,0.6207870023565805,0.0,0.5659605643357065,0.5265249986529043,0.6233334200022799,0.6177821496422898,0.6134300220237839,0.6286382537163936,0.6298509650137709,0.5957383398679685,0.0,0.6152534418770975,0.6271227278137277,0.3720691530109422,0.116883712249439,0.5243006777572353,0.4409330428551652,0.4139457161842093,0.0,2.4963308782238065e-13,0.12012543840543202,0.0,0.3745143761392594,0.177446978955721,0.3596088838841408,0.2171665419320412,0.4993312502105404,0.2736482580603584,0.19555972618886927,0.3773571429689255,0.0,0.21756997528770447,0.3837506770444338,1,1,1,1,2,1,1,2,1,2,ENTHUSIASM
1,1.533359451209526,1.4045484335828315,1.6780228422047543,1.5603581852186093,1.8142901774708249,0.0,0.9957862361859572,1.7805605742530588,0.0,1.5365636740392998,1.7218920256254946,1.7800262143123962,1.7964097700864559,1.6108032567365886,1.6810160284793227,1.7820853800393583,1.3745959485439423,1.3902302498707197,1.7280684843223408,0.26226052933928146,-0.00036706419649365875,-0.00036706419649404126,4.1792578928890255e-05,-0.0003670641964933882,0.0006095735190956861,0.0,-0.0003670641964927034,0.007655656770781683,0.0,-0.00036706419649397366,-0.0003368598721732761,0.0013667309480178281,-0.00036706419649356703,0.004329242777153244,-0.00036706419649398233,-0.0003670641964937585,-0.0003670641964939856,-0.00036706419649360563,0.0005086026599777927,0.9996218429788742,1.0,0.8889554494957937,1.0,0.9020022070552084,1.0,0.0,0.8778496608615597,0.9631517592128832,1.0,1.0,1.0,0.9631517592128832,1.0,0.9373536185441304,0.8889554494957937,1.0,0.9373536185441304,0.8281867411166735,1.0,0.85971679105861,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.6151490359005307,0.6269284962862153,0.6148345921984169,0.6186146039630872,0.6099431282086532,0.0,0.6303850507655077,0.6249997725578523,0.0,0.6281637012206431,0.5850349317218396,0.6227703102016571,0.5889731149335656,0.612581523224322,0.618832585398177,0.6073278866819034,0.6077093158247386,0.6285235794748447,0.6344736233151805,0.6495174963635977,0.45425495644985,0.1924834887232147,0.30284317716061127,0.4951839601347066,0.2294130817232384,0.0,0.23493990689222766,0.147144752730016,0.0,0.5534392281788937,0.13060359038887984,0.4440831882069648,0.17946248852946972,0.30468051810178864,0.38980715093230217,0.3079410506335387,0.3924922863677881,0.4594803256017628,0.1728260377255088,2.3688659395090216e-13,1,1,1,1,1,1,1,1,1,1,AWE
2,1.7696788275568258,1.3858887598590401,1.738818861444701,1.658716764797266,1.7700104414911442,0.0,1.5692023370590196,1.795000511999734,0.0,1.5615119873115173,1.7786878730206381,1.7619356403898316,1.5332666295329382,1.279469421663712,0.021190653056377042,0.550271114320468,1.5350370249001701,1.3567398968149604,1.9224031379422524,1.5468889182454786,-0.0003670641964930228,-0.00036706419649385163,0.00036494718361892385,-0.0003670641964939304,-6.532736123390248e-05,0.0,0.0009593759008705293,-0.00019844395772557693,0.0,-0.0003670641964936536,2.555417712946182e-05,-0.0003670641964917988,-0.00036706419649317406,0.00928015634389965,0.0,0.999676784744924,-0.00036706419649366976,-0.00036706419649356253,0.00014959915877738012,-0.0003670641964940749,0.8889554494957937,0.8778496608615597,1.0,0.9631517592128832,1.0,0.0,0.9373536185441304,1.0,1.0,0.9631517592128832,1.0,0.85971679105861,0.818828959555143,1.0,1.0,0.8453097603246723,0.9631517592128832,1.0,1.0,0.9631517592128832,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0006293452372105436,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.611576269853183,0.6300535447526433,0.5990880799617839,0.6302758333814774,0.5912225903316205,0.0,0.5759943351015476,0.5899349253023825,0.0,0.6164145633278056,0.518605774547273,0.6336768019089668,0.6306286441928441,0.6262678623824992,0.0,0.6087611089824901,0.5907554869930991,0.6171537038199576,0.6145040657811978,0.5858171104185448,0.4730941355419212,0.21037158647010323,0.40419267608606096,0.5670969294159368,0.24544779793713484,0.0,0.20739053682268996,0.18044102312309176,0.0,0.4381431075247674,0.12335482271355527,0.15216930989766558,0.2429417491204525,0.1390641044509745,2.2644091982149721e-13,3.685728440508653e-13,0.18174738726374035,0.2324709554770677,0.1687998709581432,0.287251484004145,4,1,2,1,4,4,1,1,2,4,AWE
3,1.736808924919054,0.3221768191211866,1.6314019117770926,1.743220669048832,1.826843046863236,0.0,1.50222875052736,1.6013786507820251,0.0,1.8439063965169744,1.880031613610744,1.1924855060250314,1.425324343151352,0.6045159606960929,0.0,1.785058297466647,1.8278302489850364,1.7585585984574033,1.8668522259929552,1.5340034858086335,-0.00036706419649342896,0.9996800305361272,0.0003147501210186322,-0.0003670641964935357,-0.00011568184783716848,0.0,-0.00036706419649376154,-0.0003670641964936149,0.0,-0.0003670641964929029,0.0042607748945388685,-0.0003157665149419777,-0.00036706419649382784,0.0,0.0,-0.00036706419649394065,-0.00036706419649349124,-0.0003670641964931041,-0.00014727827903379144,-0.00036706419649406896,0.9373536185441304,0.818828959555143,1.0,0.9373536185441304,1.0,0.0,0.9631517592128832,0.9631517592128832,1.0,1.0,1.0,0.85971679105861,1.0,1.0,1.0,0.8778496608615597,1.0,0.868210858960001,1.0,0.917725750255693,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.6228394043185494,0.6194008763148652,0.5678316188872273,0.6278711113217215,0.6310945606394941,0.0,0.5980148404081759,0.6073074070130214,0.0,0.539023696868889,0.4772825965976313,0.6182720196966839,0.6311179285586968,0.5559096042545268,0.0,0.6161657339348443,0.5992602561127028,0.5761758118740317,0.5867028919606363,0.6184347391666929,0.367726914299799,4.0779896981063603e-13,0.3557569668537561,0.4477502022499088,0.5267163420901377,0.0,0.3318896316281322,0.17213747234722002,0.0,0.4281164373796489,0.10859496139117976,0.33140848386587657,0.1786393238014651,2.931700448867909e-13,0.0,0.18622798527394854,0.1363219406692762,0.25913548993041324,0.3096491955513068,0.35217000531154125,1,4,2,1,1,1,1,2,1,4,DISGUST
4,1.560265171837419,1.8167782098548333,1.5384167492068015,1.3875863506106023,1.6898324390606758,0.0,1.2565740940203747,1.5101721601121794,0.0,1.846956811798848,1.701765325235054,1.452364133753486,1.692117968869112,1.7062213587631985,1.660834780531039,1.5332530869658587,1.7949802318181745,0.0,1.7920421416005683,1.6322533403782227,-0.0003670641964934539,-0.00036706419649378837,0.000979865112743019,-0.0003670641964937027,0.0012625087386361278,0.0,-0.000367064196493305,-0.0003670641964939579,0.0,-0.00036706419649357104,0.0012474700587597025,-0.00017522833031766434,-0.0003670641964939313,0.001404530279962005,-0.00036706419649369524,0.007236971501373401,-0.0003670641964940496,0.0,-0.00031283602335573514,-0.000367064196493359,1.0,1.0,1.0,0.9631517592128832,1.0,0.0,0.917725750255693,0.9631517592128832,1.0,1.0,1.0,0.8778496608615597,0.85971679105861,0.9373536185441304,0.917725750255693,0.9631517592128832,1.0,1.0,1.0,0.9373536185441304,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.6178507752690673,0.6192574737878386,0.5728030866117839,0.6352715165569708,0.596299122981446,0.0,0.6278159618825425,0.6389744916244652,0.0,0.5827072664567405,0.6132255245601864,0.617483681535641,0.5880945028111167,0.5606204074736972,0.6210764850233201,0.6023159378150164,0.4542764424338111,0.0,0.6198217921782296,0.630982525483691,0.4337418002798746,0.13661269739932558,0.2645876928694284,0.2401997973705029,0.3965608102803699,0.0,0.3050402741074523,0.21312805733415843,0.0,0.4648906222466572,0.16874118476940306,0.3122066274749382,0.2808227030115624,0.16809306388774176,0.1942236867455496,0.535167044307905,0.36543774196168344,0.0,0.490466776556054,0.3138726271315657,1,1,4,1,1,1,3,1,1,4,SURPRISE
5,1.5860501681236137,1.2165848474345058,1.8728997188992005,1.6010403052366031,1.7937926188750875,0.0,1.5529724967034622,1.7954301186038644,0.0,1.780891950267597,1.838743365965956,1.6745471338456104,1.6937966345075237,1.6578901821265895,1.748588926211167,1.7958564222728504,1.8174725852697895,1.6638416882583151,1.7776705093377234,0.17693832467319243,-0.00036706419649389283,-0.000367064196493285,-0.0002692363367964217,-0.0003670641964936829,0.0004919756560561126,0.0,-0.0003670641964935991,0.0002404999977753408,0.0,-0.0003670641964934449,0.0024450706389967077,0.002472766174071968,-0.00036706419649344,0.0001152565112361625,-0.0003670641964936793,0.006733295628435582,-0.00036706419649427046,-0.0003670641964934217,-0.0003670641964942417,0.0,0.8889554494957937,0.868210858960001,1.0,0.9631517592128832,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9631517592128832,1.0,0.9631517592128832,0.9020022070552084,1.0,0.9631517592128832,0.8334207572351293,1.0,1.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.6076685009468221,0.6263937995139923,0.6034077146429445,0.6144048269974587,0.5850587375948435,0.0,0.6250027997786546,0.6086241802869553,0.0,0.6248514552168072,0.5992742448667387,0.6185087268842049,0.6170840202261402,0.6157503694977567,0.6045924166801043,0.6228792482413981,0.620530858453139,0.6064190428943724,0.5692592845157236,0.0,0.44579044841215526,0.26052019495888085,0.13552081776770375,0.58735879804712,0.3343313872254698,0.0,0.5058600082543603,0.1724787360670967,0.0,0.4778722654301482,0.379097608857495,0.39454920291085777,0.19924181185303153,0.2576254881395242,0.2191167012517945,0.39325075198310966,0.4323698622743942,0.21475985207760545,0.3348458889024105,3.018608903030393e-13,1,4,2,4,1,1,3,1,3,4,DISGUST
6,1.8010186544949196,1.6916859242572957,1.745234477787848,1.6244557306566656,1.6829805327600722,0.0,1.5324083777561892,1.8093718162127903,0.0,1.4829580334774215,1.8717548318855857,2.022111087894022,1.6152575559976325,1.3227808566021193,0.15387054194704705,0.4593460509651085,1.7343244215216767,1.4106164282719476,1.8047910757507015,1.5531985060269562,-0.0003670641964931495,-0.0003670641964936131,-5.1006345892295206e-05,-0.00036706419649291776,0.0019166250796451329,0.0,0.0009957317575046898,-0.00021300180863249862,0.0,-0.00036706419649361273,0.0011437300250353802,-0.0003670641964931493,-0.0003670641964937173,0.004756959545687301,0.0,0.0,-0.0003670641964938005,-0.0003670641964939105,-0.0003670641964935285,-0.00036706419649338646,0.8889554494957937,0.8889554494957937,1.0,0.9631517592128832,0.9373536185441304,0.0,0.9373536185441304,1.0,1.0,1.0,1.0,0.9631517592128832,0.8521389531316365,0.9020022070552084,1.0,1.0,1.0,1.0,1.0,0.9631517592128832,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0005401503858227387,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.6098421674534721,0.6278064489555277,0.5483592542697814,0.6162066805330356,0.567495516964684,0.0,0.5791484412903425,0.6198008403627965,0.0,0.629734865340972,0.6134014896585273,0.631167391995054,0.6251592995020602,0.623512279394996,0.0,0.4874369561846776,0.6212129223358552,0.5986723952209487,0.5342843811832843,0.6149627251072122,0.5171610756354705,0.4148489605496393,0.07647846818515518,0.6438488779851473,0.2014696251820611,0.0,0.2552309116323748,0.1458650752823039,0.0,0.44346674224695287,0.31532521549303955,0.21167667053652334,0.3664792580881153,0.186744514850904,2.1069069855810043e-13,3.156239924592716e-13,0.15329660132308093,0.19279883486557267,0.36344620871723826,0.22304640436315454,3,1,1,1,4,4,1,2,2,4,ENTHUSIASM
7,1.5382918606448364,0.6826062599447231,1.8914368099153367,1.4783253809219483,1.7793407079177497,0.0,1.4638325805168475,1.471695453595367,0.0,1.8576458171982193,1.8357933584815247,1.3248853409859298,1.1600241999562182,0.13976285556516618,0.0,1.3488550494549194,1.9047574076715943,1.5179942165828508,1.8551076168195972,1.347685773560673,-0.00036706419649325174,0.9995981925916876,0.001365364543455581,-0.00036706419649370613,-0.0003670641964939064,0.0,-0.0003670641964940168,-0.0003670641964935466,0.0,-0.0003670641964936999,0.0014156066838047275,-0.0003670641964934273,-0.00036706419649321775,0.0,0.0,0.009790450348086227,-0.00036706419649412843,-0.000367064196493497,-0.0003670641964934032,-0.0003670641964938934,1.0,0.8069417328403142,1.0,0.917725750255693,0.917725750255693,0.0,1.0,1.0,1.0,1.0,1.0,0.8334207572351293,0.85971679105861,1.0,1.0,0.9631517592128832,0.9631517592128832,0.868210858960001,1.0,1.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.6247475344822834,0.6471274401979255,0.4983149127278044,0.6303839625971109,0.6166851486870986,0.0,0.6002659023466386,0.6057660876734641,0.0,0.44905781124119476,0.5564745674899073,0.6210106023861514,0.6369936214626296,0.0,0.0,0.6204957707422205,0.6057432266887649,0.5645799234950557,0.5492938842595276,0.6285528221163951,0.31524977527761805,3.763941162828988e-13,0.07342208982125582,0.34816283103659934,0.26658721324089046,0.0,0.36269167321788875,0.33626794554728934,0.0,0.41025939013131685,0.28756426338719404,0.2697841411126653,0.33207092880708067,4.4074878584553525e-13,0.0,0.41461378245059405,0.26113685624834654,0.16922198587489523,0.30394883114813,0.340219610991744,3,1,1,1,2,3,1,2,1,3,AWE
8,1.5361695405088962,1.7385864575334735,1.857093659197276,1.5688918839264645,1.499764444854536,0.0,1.353546044451719,1.7501247600776628,0.0,1.913715262727172,1.7139379005466826,1.4456673989214177,1.721134592842765,1.6365257331419558,1.560444145573333,1.2496052492782184,1.7405165597094265,0.0,1.7798372646799443,1.5092999470997475,-0.0003670641964939024,-0.0003670641964949344,-0.00019997396394940857,-0.0003670641964935346,-0.0003670641964938072,0.0,-0.0003670641964936335,-0.00036706419649415456,0.0,-0.000367064196493804,0.0012786947531563905,-0.00019872183107111713,-0.0003670641964937196,0.002068067749178893,-0.00036706419649336943,0.007431262603007535,-0.00036706419649374896,0.0,-0.0003670641964944226,-0.00036706419649387776,1.0,1.0,1.0,0.9373536185441304,0.9373536185441304,0.0,1.0,0.9631517592128832,1.0,1.0,1.0,0.9631517592128832,0.9373536185441304,1.0,0.9373536185441304,0.9631517592128832,1.0,1.0,1.0,0.9373536185441304,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.5991566743032639,0.58896446315927,0.6137488707180869,0.616167403963718,0.6023642103610849,0.0,0.6323547371082884,0.6210715543684603,0.0,0.6252896740663465,0.6334606069489426,0.6194209982445132,0.5837974576573631,0.6159881647919287,0.6165306444136264,0.6137583260374176,0.5544993484831048,0.0,0.5420446426848924,0.6168874847148746,0.40870182118564,0.349247936288098,0.17769601988788733,0.12440645283210527,0.22335167947519993,0.0,0.12767422098056483,0.39380895535209187,0.0,0.5777112515742776,0.4119227694798151,0.2353437089496149,0.32151607275812477,0.5819481500675177,0.18178569290017477,0.5363431262367753,0.14767515496787417,0.0,0.3070822236964809,0.3311824071762564,1,3,2,1,1,1,4,1,2,4,FEAR
9,1.671516318120708,1.6784119620617242,1.9137996753351825,1.5620080362349105,1.5638348554394277,0.0,1.2268728836291083,1.8662705833320632,0.0,1.8976709523863464,1.6616077609263056,1.769643150362875,1.6861537164230236,1.5789921547068495,1.732703100839789,1.851213247698552,1.829033350266163,1.453151922912958,1.780841881567987,0.2766943077790168,-0.0003670641964939881,-0.00036706419649323597,6.211232444085856e-05,-0.0003670641964936284,-0.0003670641964938065,0.0,-0.00036706419649041184,-0.0003670641964932249,0.0,-0.0003670641964941579,0.003189373366747953,-0.000261341116118831,-0.00036706419649437585,0.0005044369034512588,-0.00036706419649365165,0.005006478415903091,-0.0003670641964936807,-0.00036706419649347693,-0.00036706419649378176,0.0,0.9373536185441304,0.8281867411166735,1.0,0.85971679105861,0.917725750255693,0.0,0.7883720017297414,1.0,1.0,0.9631517592128832,1.0,0.8778496608615597,0.9631517592128832,0.9373536185441304,1.0,1.0,0.9373536185441304,0.9631517592128832,1.0,1.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.0003030762259901098,0.6130115795021116,0.6322478594150551,0.6082992663349198,0.6201800411676466,0.6267151830834298,0.0,0.6279183614863644,0.5639451309471526,0.0,0.6303070859075941,0.6221838976810321,0.6242691182030696,0.609594975094828,0.6272786827878817,0.6176748764036732,0.6148499093758482,0.6147459937974401,0.6101966193007405,0.4968418096487528,0.0,0.3329068298746662,0.4507826477797555,0.2787481560902837,0.3276801200461146,0.2641330182331709,0.0,0.1571788027220441,0.43361969773308273,0.0,0.5365188114664723,0.2960396881424905,0.1583642472477337,0.24274074251635916,0.5124012281208148,0.2020832641154857,0.5549315413392018,0.3122023531614742,0.19761998920645074,0.2917865066979338,2.848919975982171e-13,1,1,2,1,2,1,1,3,1,3,AMUSEMENT
